user_id,event_date,action
u1909,2026-07-27,lobby
u1909,2026-07-27,shop
u1911,2026-07-27,gacha
u1913,2026-07-27,buff
u1921,2026-07-27,lobby
u1929,2026-07-27,buff
u1935,2026-07-27,lobby
u1939,2026-07-27,lobby
u1941,2026-07-27,buff
u1947,2026-07-27,lobby
u1947,2026-07-27,stage
u1962,2026-07-27,shop
u1982,2026-07-27,shop
u1992,2026-07-27,buff
u1992,2026-07-27,lobby
u2004,2026-07-27,stage
u2010,2026-07-27,buff
u2019,2026-07-27,shop
u2022,2026-07-27,lobby
u2023,2026-07-27,gacha
u2025,2026-07-27,gacha
u2027,2026-07-27,lobby
u2029,2026-07-27,lobby
u2034,2026-07-27,shop
u2034,2026-07-27,buff
u2035,2026-07-27,buff
u2039,2026-07-27,stage
u2042,2026-07-27,buff
u2045,2026-07-27,shop
u2052,2026-07-27,stage
u2058,2026-07-27,gacha
u2067,2026-07-27,shop
u2075,2026-07-27,gacha
u2076,2026-07-27,gacha
u2077,2026-07-27,stage
u2078,2026-07-27,lobby
u2079,2026-07-27,buff
u2082,2026-07-27,lobby
u2090,2026-07-27,lobby
u2093,2026-07-27,lobby
u2096,2026-07-27,lobby
u2098,2026-07-27,buff
u2102,2026-07-27,buff
u2106,2026-07-27,buff
u2108,2026-07-27,gacha
u2120,2026-07-27,stage
u1054,2026-07-28,stage
u1141,2026-07-28,gacha
u1158,2026-07-28,shop
u1184,2026-07-28,stage
u1197,2026-07-28,gacha
u1197,2026-07-28,shop
u1259,2026-07-28,buff
u1259,2026-07-28,buff
u1277,2026-07-28,buff
u1309,2026-07-28,lobby
u1314,2026-07-28,shop
u1497,2026-07-28,stage
u1524,2026-07-28,gacha
u1539,2026-07-28,lobby
u1546,2026-07-28,gacha
u1569,2026-07-28,shop
u1612,2026-07-28,stage
u1632,2026-07-28,gacha
u1636,2026-07-28,buff
u1689,2026-07-28,stage
u1704,2026-07-28,stage
u1738,2026-07-28,shop
u1779,2026-07-28,lobby
u1797,2026-07-28,lobby
u1801,2026-07-28,shop
u1808,2026-07-28,lobby
u1879,2026-07-28,gacha
u1897,2026-07-28,shop
u1906,2026-07-28,buff
u1910,2026-07-28,shop
u1921,2026-07-28,stage
u1925,2026-07-28,lobby
u1934,2026-07-28,lobby
u1939,2026-07-28,stage
u1947,2026-07-28,buff
u1966,2026-07-28,lobby
u1972,2026-07-28,buff
u1982,2026-07-28,buff
u1986,2026-07-28,stage
u1987,2026-07-28,gacha
u2008,2026-07-28,buff
u2014,2026-07-28,gacha
u2017,2026-07-28,gacha
u2018,2026-07-28,lobby
u2019,2026-07-28,stage
u2022,2026-07-28,stage
u2022,2026-07-28,buff
u2029,2026-07-28,stage
u2029,2026-07-28,lobby
u2030,2026-07-28,stage
u2032,2026-07-28,stage
u2037,2026-07-28,gacha
u2042,2026-07-28,lobby
u2043,2026-07-28,gacha
u2046,2026-07-28,shop
u2048,2026-07-28,gacha
u2057,2026-07-28,gacha
u2060,2026-07-28,buff
u2068,2026-07-28,stage
u2068,2026-07-28,gacha
u2069,2026-07-28,gacha
u2073,2026-07-28,shop
u2075,2026-07-28,shop
u2077,2026-07-28,lobby
u2081,2026-07-28,lobby
u2084,2026-07-28,stage
u2086,2026-07-28,lobby
u2087,2026-07-28,gacha
u2089,2026-07-28,lobby
u2092,2026-07-28,gacha
u2093,2026-07-28,stage
u2093,2026-07-28,shop
u2096,2026-07-28,stage
u2099,2026-07-28,gacha
u2102,2026-07-28,gacha
u2103,2026-07-28,shop
u2104,2026-07-28,shop
u2106,2026-07-28,lobby
u2110,2026-07-28,shop
u2111,2026-07-28,stage
u2118,2026-07-28,shop
u2118,2026-07-28,gacha
u2119,2026-07-28,gacha
u2120,2026-07-28,buff
u2123,2026-07-28,lobby
u1106,2026-07-29,gacha
u1107,2026-07-29,gacha
u1189,2026-07-29,lobby
u1193,2026-07-29,stage
u1245,2026-07-29,lobby
u1269,2026-07-29,gacha
u1269,2026-07-29,buff
u1334,2026-07-29,buff
u1358,2026-07-29,stage
u1386,2026-07-29,buff
u1432,2026-07-29,gacha
u1447,2026-07-29,stage
u1449,2026-07-29,buff
u1485,2026-07-29,stage
u1500,2026-07-29,buff
u1541,2026-07-29,buff
u1544,2026-07-29,lobby
u1560,2026-07-29,gacha
u1560,2026-07-29,lobby
u1564,2026-07-29,lobby
u1591,2026-07-29,stage
u1610,2026-07-29,shop
u1611,2026-07-29,stage
u1612,2026-07-29,stage
u1621,2026-07-29,shop
u1629,2026-07-29,buff
u1673,2026-07-29,lobby
u1683,2026-07-29,shop
u1686,2026-07-29,shop
u1705,2026-07-29,shop
u1714,2026-07-29,lobby
u1729,2026-07-29,shop
u1745,2026-07-29,shop
u1747,2026-07-29,buff
u1750,2026-07-29,stage
u1750,2026-07-29,buff
u1788,2026-07-29,stage
u1801,2026-07-29,lobby
u1821,2026-07-29,gacha
u1830,2026-07-29,lobby
u1847,2026-07-29,stage
u1879,2026-07-29,gacha
u1894,2026-07-29,lobby
u1895,2026-07-29,stage
u1896,2026-07-29,shop
u1901,2026-07-29,gacha
u1907,2026-07-29,stage
u1908,2026-07-29,stage
u1925,2026-07-29,shop
u1941,2026-07-29,shop
u1950,2026-07-29,lobby
u1951,2026-07-29,buff
u1954,2026-07-29,shop
u1961,2026-07-29,stage
u1961,2026-07-29,shop
u1974,2026-07-29,gacha
u1989,2026-07-29,gacha
u1996,2026-07-29,lobby
u2007,2026-07-29,shop
u2014,2026-07-29,stage
u2015,2026-07-29,buff
u2025,2026-07-29,buff
u2030,2026-07-29,buff
u2033,2026-07-29,stage
u2036,2026-07-29,buff
u2036,2026-07-29,stage
u2044,2026-07-29,stage
u2052,2026-07-29,shop
u2053,2026-07-29,gacha
u2058,2026-07-29,buff
u2059,2026-07-29,shop
u2059,2026-07-29,shop
u2060,2026-07-29,shop
u2061,2026-07-29,shop
u2063,2026-07-29,shop
u2065,2026-07-29,stage
u2066,2026-07-29,stage
u2070,2026-07-29,stage
u2070,2026-07-29,buff
u2071,2026-07-29,lobby
u2083,2026-07-29,gacha
u2090,2026-07-29,gacha
u2100,2026-07-29,lobby
u2101,2026-07-29,stage
u2108,2026-07-29,gacha
u2110,2026-07-29,shop
u2111,2026-07-29,gacha
u2114,2026-07-29,lobby
u2117,2026-07-29,lobby
u2118,2026-07-29,gacha
u2122,2026-07-29,buff
u1126,2026-07-30,gacha
u1309,2026-07-30,stage
u1316,2026-07-30,shop
u1318,2026-07-30,buff
u1358,2026-07-30,stage
u1366,2026-07-30,shop
u1386,2026-07-30,shop
u1397,2026-07-30,lobby
u1397,2026-07-30,shop
u1434,2026-07-30,lobby
u1501,2026-07-30,stage
u1513,2026-07-30,stage
u1534,2026-07-30,buff
u1534,2026-07-30,shop
u1564,2026-07-30,shop
u1596,2026-07-30,shop
u1610,2026-07-30,lobby
u1612,2026-07-30,buff
u1632,2026-07-30,buff
u1664,2026-07-30,lobby
u1664,2026-07-30,shop
u1681,2026-07-30,shop
u1705,2026-07-30,gacha
u1705,2026-07-30,buff
u1714,2026-07-30,lobby
u1738,2026-07-30,lobby
u1747,2026-07-30,stage
u1775,2026-07-30,stage
u1788,2026-07-30,shop
u1803,2026-07-30,shop
u1806,2026-07-30,buff
u1806,2026-07-30,gacha
u1808,2026-07-30,lobby
u1830,2026-07-30,gacha
u1838,2026-07-30,stage
u1848,2026-07-30,stage
u1863,2026-07-30,stage
u1874,2026-07-30,buff
u1876,2026-07-30,gacha
u1904,2026-07-30,gacha
u1906,2026-07-30,shop
u1910,2026-07-30,shop
u1911,2026-07-30,stage
u1926,2026-07-30,shop
u1928,2026-07-30,gacha
u1929,2026-07-30,gacha
u1932,2026-07-30,stage
u1941,2026-07-30,gacha
u1945,2026-07-30,lobby
u1951,2026-07-30,stage
u1960,2026-07-30,stage
u1962,2026-07-30,lobby
u1968,2026-07-30,lobby
u1989,2026-07-30,buff
u1990,2026-07-30,buff
u1997,2026-07-30,gacha
u2005,2026-07-30,gacha
u2008,2026-07-30,lobby
u2011,2026-07-30,shop
u2016,2026-07-30,lobby
u2018,2026-07-30,stage
u2023,2026-07-30,shop
u2025,2026-07-30,lobby
u2026,2026-07-30,buff
u2028,2026-07-30,gacha
u2030,2026-07-30,buff
u2031,2026-07-30,lobby
u2032,2026-07-30,lobby
u2039,2026-07-30,stage
u2042,2026-07-30,buff
u2044,2026-07-30,lobby
u2047,2026-07-30,buff
u2048,2026-07-30,stage
u2050,2026-07-30,lobby
u2050,2026-07-30,buff
u2051,2026-07-30,lobby
u2069,2026-07-30,shop
u2070,2026-07-30,buff
u2072,2026-07-30,lobby
u2074,2026-07-30,buff
u2076,2026-07-30,buff
u2076,2026-07-30,gacha
u2097,2026-07-30,stage
u2098,2026-07-30,buff
u2099,2026-07-30,buff
u2100,2026-07-30,buff
u2101,2026-07-30,gacha
u2104,2026-07-30,shop
u2105,2026-07-30,buff
u2107,2026-07-30,buff
u2109,2026-07-30,lobby
u2122,2026-07-30,gacha
u1106,2026-07-31,shop
u1116,2026-07-31,stage
u1130,2026-07-31,gacha
u1197,2026-07-31,lobby
u1247,2026-07-31,shop
u1393,2026-07-31,stage
u1479,2026-07-31,stage
u1524,2026-07-31,gacha
u1539,2026-07-31,buff
u1546,2026-07-31,shop
u1560,2026-07-31,stage
u1591,2026-07-31,lobby
u1611,2026-07-31,gacha
u1673,2026-07-31,shop
u1682,2026-07-31,shop
u1728,2026-07-31,lobby
u1729,2026-07-31,lobby
u1745,2026-07-31,buff
u1745,2026-07-31,stage
u1790,2026-07-31,shop
u1808,2026-07-31,gacha
u1847,2026-07-31,shop
u1852,2026-07-31,shop
u1852,2026-07-31,lobby
u1857,2026-07-31,lobby
u1866,2026-07-31,stage
u1894,2026-07-31,lobby
u1908,2026-07-31,stage
u1912,2026-07-31,lobby
u1913,2026-07-31,buff
u1923,2026-07-31,stage
u1949,2026-07-31,gacha
u1952,2026-07-31,lobby
u1954,2026-07-31,shop
u1963,2026-07-31,buff
u1974,2026-07-31,shop
u1990,2026-07-31,shop
u1995,2026-07-31,lobby
u2004,2026-07-31,lobby
u2006,2026-07-31,gacha
u2010,2026-07-31,gacha
u2012,2026-07-31,gacha
u2013,2026-07-31,lobby
u2032,2026-07-31,lobby
u2036,2026-07-31,lobby
u2040,2026-07-31,buff
u2048,2026-07-31,buff
u2049,2026-07-31,buff
u2054,2026-07-31,shop
u2055,2026-07-31,gacha
u2057,2026-07-31,buff
u2059,2026-07-31,lobby
u2060,2026-07-31,stage
u2063,2026-07-31,gacha
u2066,2026-07-31,buff
u2068,2026-07-31,shop
u2074,2026-07-31,shop
u2075,2026-07-31,gacha
u2079,2026-07-31,shop
u2083,2026-07-31,shop
u2085,2026-07-31,buff
u2085,2026-07-31,shop
u2087,2026-07-31,shop
u2088,2026-07-31,buff
u2095,2026-07-31,buff
u2101,2026-07-31,stage
u2113,2026-07-31,buff
u2113,2026-07-31,stage
u2116,2026-07-31,buff
u2121,2026-07-31,lobby
u2124,2026-07-31,lobby
u2126,2026-07-31,lobby
u2127,2026-07-31,shop
u2128,2026-07-31,stage
u1116,2026-08-01,stage
u1124,2026-08-01,lobby
u1124,2026-08-01,lobby
u1158,2026-08-01,buff
u1225,2026-08-01,stage
u1226,2026-08-01,gacha
u1245,2026-08-01,stage
u1247,2026-08-01,gacha
u1259,2026-08-01,gacha
u1294,2026-08-01,gacha
u1309,2026-08-01,stage
u1334,2026-08-01,lobby
u1374,2026-08-01,buff
u1393,2026-08-01,shop
u1405,2026-08-01,gacha
u1432,2026-08-01,gacha
u1447,2026-08-01,shop
u1447,2026-08-01,buff
u1479,2026-08-01,stage
u1485,2026-08-01,gacha
u1500,2026-08-01,lobby
u1524,2026-08-01,shop
u1546,2026-08-01,stage
u1579,2026-08-01,buff
u1590,2026-08-01,stage
u1611,2026-08-01,shop
u1681,2026-08-01,shop
u1688,2026-08-01,lobby
u1689,2026-08-01,gacha
u1741,2026-08-01,lobby
u1775,2026-08-01,shop
u1797,2026-08-01,gacha
u1803,2026-08-01,buff
u1821,2026-08-01,lobby
u1823,2026-08-01,shop
u1828,2026-08-01,shop
u1830,2026-08-01,buff
u1838,2026-08-01,gacha
u1863,2026-08-01,stage
u1876,2026-08-01,gacha
u1894,2026-08-01,stage
u1896,2026-08-01,lobby
u1907,2026-08-01,buff
u1911,2026-08-01,shop
u1912,2026-08-01,shop
u1916,2026-08-01,stage
u1929,2026-08-01,stage
u1935,2026-08-01,buff
u1935,2026-08-01,stage
u1945,2026-08-01,gacha
u1954,2026-08-01,buff
u1972,2026-08-01,shop
u1974,2026-08-01,stage
u1977,2026-08-01,stage
u1987,2026-08-01,gacha
u1997,2026-08-01,buff
u2005,2026-08-01,shop
u2009,2026-08-01,stage
u2012,2026-08-01,lobby
u2013,2026-08-01,buff
u2016,2026-08-01,stage
u2021,2026-08-01,gacha
u2024,2026-08-01,buff
u2026,2026-08-01,gacha
u2028,2026-08-01,shop
u2034,2026-08-01,gacha
u2038,2026-08-01,gacha
u2041,2026-08-01,stage
u2053,2026-08-01,shop
u2056,2026-08-01,buff
u2057,2026-08-01,buff
u2063,2026-08-01,gacha
u2064,2026-08-01,stage
u2065,2026-08-01,shop
u2065,2026-08-01,buff
u2081,2026-08-01,gacha
u2081,2026-08-01,buff
u2090,2026-08-01,buff
u2094,2026-08-01,shop
u2097,2026-08-01,gacha
u2107,2026-08-01,lobby
u2109,2026-08-01,gacha
u2115,2026-08-01,stage
u2122,2026-08-01,stage
u2127,2026-08-01,stage
u1106,2026-08-02,shop
u1138,2026-08-02,stage
u1144,2026-08-02,shop
u1147,2026-08-02,stage
u1158,2026-08-02,gacha
u1225,2026-08-02,shop
u1225,2026-08-02,gacha
u1280,2026-08-02,shop
u1294,2026-08-02,buff
u1316,2026-08-02,buff
u1366,2026-08-02,shop
u1384,2026-08-02,lobby
u1386,2026-08-02,stage
u1393,2026-08-02,lobby
u1405,2026-08-02,gacha
u1424,2026-08-02,stage
u1434,2026-08-02,gacha
u1467,2026-08-02,shop
u1541,2026-08-02,gacha
u1544,2026-08-02,shop
u1563,2026-08-02,buff
u1569,2026-08-02,lobby
u1579,2026-08-02,buff
u1604,2026-08-02,gacha
u1632,2026-08-02,gacha
u1664,2026-08-02,gacha
u1707,2026-08-02,buff
u1741,2026-08-02,gacha
u1747,2026-08-02,lobby
u1792,2026-08-02,stage
u1792,2026-08-02,buff
u1797,2026-08-02,buff
u1801,2026-08-02,buff
u1803,2026-08-02,stage
u1806,2026-08-02,lobby
u1821,2026-08-02,stage
u1838,2026-08-02,stage
u1848,2026-08-02,buff
u1848,2026-08-02,buff
u1852,2026-08-02,lobby
u1857,2026-08-02,shop
u1857,2026-08-02,lobby
u1876,2026-08-02,gacha
u1877,2026-08-02,shop
u1895,2026-08-02,buff
u1895,2026-08-02,gacha
u1910,2026-08-02,gacha
u1925,2026-08-02,shop
u1932,2026-08-02,lobby
u1932,2026-08-02,stage
u1933,2026-08-02,shop
u1940,2026-08-02,stage
u1951,2026-08-02,stage
u1960,2026-08-02,stage
u1960,2026-08-02,buff
u1963,2026-08-02,gacha
u1972,2026-08-02,stage
u1982,2026-08-02,shop
u1989,2026-08-02,stage
u1992,2026-08-02,stage
u2005,2026-08-02,lobby
u2008,2026-08-02,gacha
u2010,2026-08-02,lobby
u2012,2026-08-02,buff
u2020,2026-08-02,buff
u2020,2026-08-02,gacha
u2023,2026-08-02,gacha
u2031,2026-08-02,stage
u2037,2026-08-02,stage
u2040,2026-08-02,lobby
u2044,2026-08-02,shop
u2045,2026-08-02,gacha
u2047,2026-08-02,stage
u2052,2026-08-02,lobby
u2054,2026-08-02,buff
u2055,2026-08-02,gacha
u2056,2026-08-02,buff
u2062,2026-08-02,shop
u2064,2026-08-02,buff
u2064,2026-08-02,stage
u2066,2026-08-02,gacha
u2072,2026-08-02,buff
u2078,2026-08-02,lobby
u2080,2026-08-02,lobby
u2085,2026-08-02,shop
u2087,2026-08-02,stage
u2091,2026-08-02,gacha
u2095,2026-08-02,gacha
u2098,2026-08-02,gacha
u2102,2026-08-02,gacha
u2112,2026-08-02,buff
u2113,2026-08-02,lobby
u2114,2026-08-02,stage
u2119,2026-08-02,stage
u2125,2026-08-02,lobby
u2126,2026-08-02,stage
u1021,2026-08-03,gacha
u1082,2026-08-03,gacha
u1254,2026-08-03,gacha
u1287,2026-08-03,buff
u1329,2026-08-03,shop
u1329,2026-08-03,stage
u1390,2026-08-03,gacha
u1390,2026-08-03,gacha
u1422,2026-08-03,lobby
u1431,2026-08-03,buff
u1456,2026-08-03,lobby
u1560,2026-08-03,lobby
u1560,2026-08-03,stage
u1564,2026-08-03,lobby
u1572,2026-08-03,stage
u1583,2026-08-03,lobby
u1586,2026-08-03,lobby
u1677,2026-08-03,buff
u1713,2026-08-03,buff
u1750,2026-08-03,stage
u1759,2026-08-03,shop
u1778,2026-08-03,stage
u1795,2026-08-03,gacha
u1803,2026-08-03,stage
u1809,2026-08-03,stage
u1866,2026-08-03,lobby
u1888,2026-08-03,stage
u1891,2026-08-03,lobby
u1924,2026-08-03,buff
u1934,2026-08-03,lobby
u2009,2026-08-03,lobby
u2011,2026-08-03,stage
u2013,2026-08-03,lobby
u2019,2026-08-03,gacha
u2027,2026-08-03,buff
u2028,2026-08-03,stage
u2057,2026-08-03,lobby
u2057,2026-08-03,lobby
u2061,2026-08-03,stage
u2061,2026-08-03,lobby
u2068,2026-08-03,stage
u2069,2026-08-03,buff
u2076,2026-08-03,buff
u2084,2026-08-03,buff
u2094,2026-08-03,gacha
u2095,2026-08-03,gacha
u2102,2026-08-03,lobby
u2105,2026-08-03,gacha
u2111,2026-08-03,buff
u2121,2026-08-03,lobby
u2133,2026-08-03,stage
u2136,2026-08-03,lobby
u2137,2026-08-03,lobby
u2142,2026-08-03,shop
u2143,2026-08-03,gacha
u2147,2026-08-03,buff
u2148,2026-08-03,stage
u2149,2026-08-03,gacha
u2150,2026-08-03,shop
u2155,2026-08-03,shop
u2156,2026-08-03,lobby
u2159,2026-08-03,shop
u2160,2026-08-03,stage
u2163,2026-08-03,buff
u2167,2026-08-03,stage
u2171,2026-08-03,buff
u2175,2026-08-03,lobby
u2184,2026-08-03,lobby
u2184,2026-08-03,shop
u2186,2026-08-03,buff
u2187,2026-08-03,gacha
u2188,2026-08-03,lobby
u2191,2026-08-03,shop
u2194,2026-08-03,shop
u2205,2026-08-03,shop
u2210,2026-08-03,gacha
u2216,2026-08-03,lobby
u2218,2026-08-03,stage
u2221,2026-08-03,gacha
u2222,2026-08-03,stage
u2223,2026-08-03,shop
u2230,2026-08-03,gacha
u2243,2026-08-03,buff
u2243,2026-08-03,stage
u2246,2026-08-03,shop
u2248,2026-08-03,shop
u1082,2026-08-04,shop
u1184,2026-08-04,shop
u1184,2026-08-04,lobby
u1193,2026-08-04,gacha
u1246,2026-08-04,stage
u1287,2026-08-04,shop
u1287,2026-08-04,buff
u1298,2026-08-04,lobby
u1340,2026-08-04,shop
u1351,2026-08-04,stage
u1372,2026-08-04,stage
u1415,2026-08-04,stage
u1422,2026-08-04,buff
u1456,2026-08-04,shop
u1459,2026-08-04,shop
u1462,2026-08-04,shop
u1468,2026-08-04,stage
u1468,2026-08-04,gacha
u1590,2026-08-04,buff
u1596,2026-08-04,stage
u1622,2026-08-04,gacha
u1628,2026-08-04,lobby
u1661,2026-08-04,stage
u1757,2026-08-04,shop
u1757,2026-08-04,stage
u1759,2026-08-04,shop
u1778,2026-08-04,buff
u1786,2026-08-04,lobby
u1794,2026-08-04,buff
u1844,2026-08-04,gacha
u1848,2026-08-04,buff
u1849,2026-08-04,shop
u1883,2026-08-04,buff
u1906,2026-08-04,buff
u1942,2026-08-04,lobby
u2011,2026-08-04,gacha
u2012,2026-08-04,gacha
u2013,2026-08-04,lobby
u2023,2026-08-04,lobby
u2032,2026-08-04,stage
u2032,2026-08-04,gacha
u2032,2026-08-04,lobby
u2044,2026-08-04,buff
u2051,2026-08-04,gacha
u2066,2026-08-04,lobby
u2066,2026-08-04,shop
u2088,2026-08-04,lobby
u2094,2026-08-04,buff
u2095,2026-08-04,shop
u2097,2026-08-04,gacha
u2101,2026-08-04,stage
u2102,2026-08-04,stage
u2106,2026-08-04,lobby
u2111,2026-08-04,gacha
u2117,2026-08-04,gacha
u2117,2026-08-04,shop
u2131,2026-08-04,lobby
u2138,2026-08-04,stage
u2145,2026-08-04,shop
u2145,2026-08-04,gacha
u2149,2026-08-04,gacha
u2152,2026-08-04,buff
u2154,2026-08-04,buff
u2155,2026-08-04,lobby
u2156,2026-08-04,gacha
u2156,2026-08-04,shop
u2158,2026-08-04,gacha
u2158,2026-08-04,stage
u2161,2026-08-04,lobby
u2162,2026-08-04,lobby
u2166,2026-08-04,gacha
u2169,2026-08-04,gacha
u2172,2026-08-04,stage
u2174,2026-08-04,gacha
u2179,2026-08-04,lobby
u2185,2026-08-04,shop
u2185,2026-08-04,shop
u2192,2026-08-04,buff
u2200,2026-08-04,lobby
u2205,2026-08-04,stage
u2207,2026-08-04,buff
u2207,2026-08-04,gacha
u2218,2026-08-04,buff
u2218,2026-08-04,buff
u2220,2026-08-04,lobby
u2221,2026-08-04,stage
u2223,2026-08-04,gacha
u2224,2026-08-04,lobby
u2233,2026-08-04,shop
u2239,2026-08-04,lobby
u2240,2026-08-04,buff
u2245,2026-08-04,gacha
u2248,2026-08-04,stage
u2251,2026-08-04,stage
u1106,2026-08-05,stage
u1177,2026-08-05,buff
u1182,2026-08-05,buff
u1298,2026-08-05,gacha
u1336,2026-08-05,shop
u1340,2026-08-05,gacha
u1406,2026-08-05,shop
u1415,2026-08-05,lobby
u1431,2026-08-05,buff
u1456,2026-08-05,buff
u1555,2026-08-05,stage
u1559,2026-08-05,buff
u1568,2026-08-05,stage
u1589,2026-08-05,lobby
u1595,2026-08-05,gacha
u1633,2026-08-05,gacha
u1646,2026-08-05,stage
u1776,2026-08-05,shop
u1778,2026-08-05,buff
u1830,2026-08-05,stage
u1857,2026-08-05,buff
u1905,2026-08-05,shop
u1935,2026-08-05,lobby
u1943,2026-08-05,gacha
u1950,2026-08-05,shop
u1959,2026-08-05,stage
u1959,2026-08-05,gacha
u1980,2026-08-05,lobby
u2013,2026-08-05,stage
u2020,2026-08-05,buff
u2026,2026-08-05,buff
u2034,2026-08-05,gacha
u2038,2026-08-05,lobby
u2053,2026-08-05,lobby
u2053,2026-08-05,stage
u2055,2026-08-05,stage
u2056,2026-08-05,stage
u2069,2026-08-05,lobby
u2082,2026-08-05,buff
u2097,2026-08-05,buff
u2099,2026-08-05,gacha
u2131,2026-08-05,gacha
u2135,2026-08-05,stage
u2137,2026-08-05,buff
u2137,2026-08-05,shop
u2139,2026-08-05,buff
u2142,2026-08-05,buff
u2146,2026-08-05,lobby
u2158,2026-08-05,gacha
u2159,2026-08-05,buff
u2165,2026-08-05,lobby
u2167,2026-08-05,lobby
u2168,2026-08-05,stage
u2170,2026-08-05,gacha
u2175,2026-08-05,stage
u2178,2026-08-05,gacha
u2178,2026-08-05,gacha
u2183,2026-08-05,stage
u2183,2026-08-05,buff
u2187,2026-08-05,shop
u2188,2026-08-05,shop
u2191,2026-08-05,lobby
u2192,2026-08-05,lobby
u2197,2026-08-05,buff
u2204,2026-08-05,stage
u2213,2026-08-05,stage
u2214,2026-08-05,stage
u2215,2026-08-05,buff
u2221,2026-08-05,lobby
u2225,2026-08-05,gacha
u2226,2026-08-05,gacha
u2232,2026-08-05,stage
u2233,2026-08-05,stage
u2236,2026-08-05,stage
u2241,2026-08-05,shop
u2242,2026-08-05,lobby
u2242,2026-08-05,buff
u2244,2026-08-05,stage
u2247,2026-08-05,lobby
u2249,2026-08-05,shop
u2250,2026-08-05,lobby
u1021,2026-08-06,shop
u1137,2026-08-06,lobby
u1142,2026-08-06,lobby
u1192,2026-08-06,buff
u1309,2026-08-06,stage
u1379,2026-08-06,shop
u1399,2026-08-06,gacha
u1421,2026-08-06,stage
u1462,2026-08-06,buff
u1490,2026-08-06,gacha
u1491,2026-08-06,shop
u1539,2026-08-06,lobby
u1548,2026-08-06,buff
u1590,2026-08-06,gacha
u1661,2026-08-06,buff
u1686,2026-08-06,lobby
u1696,2026-08-06,gacha
u1737,2026-08-06,gacha
u1745,2026-08-06,buff
u1757,2026-08-06,shop
u1763,2026-08-06,gacha
u1786,2026-08-06,stage
u1804,2026-08-06,stage
u1813,2026-08-06,buff
u1827,2026-08-06,gacha
u1866,2026-08-06,stage
u1884,2026-08-06,gacha
u1905,2026-08-06,lobby
u1906,2026-08-06,buff
u1924,2026-08-06,stage
u1946,2026-08-06,shop
u1950,2026-08-06,lobby
u1980,2026-08-06,lobby
u1980,2026-08-06,shop
u1982,2026-08-06,buff
u1992,2026-08-06,lobby
u1992,2026-08-06,lobby
u1992,2026-08-06,lobby
u2009,2026-08-06,stage
u2012,2026-08-06,buff
u2015,2026-08-06,stage
u2019,2026-08-06,lobby
u2026,2026-08-06,shop
u2027,2026-08-06,gacha
u2050,2026-08-06,gacha
u2051,2026-08-06,lobby
u2054,2026-08-06,gacha
u2055,2026-08-06,stage
u2057,2026-08-06,lobby
u2081,2026-08-06,gacha
u2088,2026-08-06,buff
u2099,2026-08-06,stage
u2111,2026-08-06,gacha
u2113,2026-08-06,lobby
u2124,2026-08-06,stage
u2132,2026-08-06,shop
u2141,2026-08-06,lobby
u2141,2026-08-06,buff
u2144,2026-08-06,buff
u2147,2026-08-06,shop
u2151,2026-08-06,lobby
u2152,2026-08-06,buff
u2164,2026-08-06,buff
u2174,2026-08-06,shop
u2175,2026-08-06,stage
u2181,2026-08-06,buff
u2198,2026-08-06,lobby
u2199,2026-08-06,lobby
u2202,2026-08-06,lobby
u2203,2026-08-06,buff
u2206,2026-08-06,stage
u2209,2026-08-06,buff
u2213,2026-08-06,buff
u2216,2026-08-06,buff
u2225,2026-08-06,buff
u2227,2026-08-06,shop
u2229,2026-08-06,shop
u2229,2026-08-06,lobby
u2230,2026-08-06,stage
u2232,2026-08-06,buff
u2232,2026-08-06,lobby
u2234,2026-08-06,buff
u2236,2026-08-06,stage
u2237,2026-08-06,shop
u2238,2026-08-06,stage
u2240,2026-08-06,gacha
u2243,2026-08-06,lobby
u2247,2026-08-06,buff
u2250,2026-08-06,buff
u2251,2026-08-06,buff
u1184,2026-08-07,stage
u1192,2026-08-07,buff
u1254,2026-08-07,lobby
u1336,2026-08-07,shop
u1344,2026-08-07,gacha
u1462,2026-08-07,gacha
u1468,2026-08-07,shop
u1559,2026-08-07,shop
u1559,2026-08-07,buff
u1583,2026-08-07,shop
u1587,2026-08-07,lobby
u1590,2026-08-07,stage
u1625,2026-08-07,lobby
u1646,2026-08-07,lobby
u1661,2026-08-07,gacha
u1737,2026-08-07,lobby
u1781,2026-08-07,lobby
u1783,2026-08-07,buff
u1783,2026-08-07,shop
u1811,2026-08-07,stage
u1831,2026-08-07,lobby
u1857,2026-08-07,shop
u1881,2026-08-07,gacha
u1895,2026-08-07,lobby
u1895,2026-08-07,lobby
u1895,2026-08-07,lobby
u1904,2026-08-07,stage
u1931,2026-08-07,lobby
u1974,2026-08-07,gacha
u1974,2026-08-07,lobby
u1982,2026-08-07,shop
u2005,2026-08-07,gacha
u2021,2026-08-07,shop
u2021,2026-08-07,stage
u2022,2026-08-07,shop
u2034,2026-08-07,buff
u2038,2026-08-07,shop
u2054,2026-08-07,stage
u2056,2026-08-07,shop
u2058,2026-08-07,gacha
u2084,2026-08-07,buff
u2103,2026-08-07,lobby
u2113,2026-08-07,shop
u2134,2026-08-07,buff
u2140,2026-08-07,gacha
u2140,2026-08-07,buff
u2141,2026-08-07,stage
u2143,2026-08-07,lobby
u2147,2026-08-07,shop
u2151,2026-08-07,shop
u2153,2026-08-07,shop
